,Symbol,Date,Open,High,Low,Close,Vol
35574,HBL,2018-08-02,562.0,562.0,557.0,557.0,532.00
35600,HBL,2018-08-05,560.0,560.0,550.0,551.0,"2,008.00"
35626,HBL,2018-08-06,551.0,556.0,551.0,555.0,265.00
35652,HBL,2018-08-07,555.0,560.0,554.0,554.0,"1,700.00"
35678,HBL,2018-08-08,555.0,559.0,554.0,559.0,988.00
35704,HBL,2018-08-09,560.0,560.0,555.0,560.0,620.00
35730,HBL,2018-08-12,560.0,560.0,555.0,555.0,"1,502.00"
35756,HBL,2018-08-13,550.0,555.0,550.0,555.0,"1,149.00"
35782,HBL,2018-08-14,557.0,563.0,555.0,555.0,190.00
35808,HBL,2018-08-15,555.0,576.0,555.0,576.0,"2,652.00"
35834,HBL,2018-08-16,576.0,578.0,565.0,575.0,"2,812.00"
35860,HBL,2018-08-19,567.0,570.0,549.0,551.0,"1,487.00"
35886,HBL,2018-08-20,550.0,553.0,550.0,550.0,264.00
35912,HBL,2018-08-21,550.0,550.0,540.0,549.0,"2,684.00"
35938,HBL,2018-08-22,545.0,545.0,536.0,540.0,"1,049.00"
35964,HBL,2018-08-23,532.0,535.0,530.0,532.0,"3,259.00"
35990,HBL,2018-08-26,535.0,535.0,532.0,533.0,"1,509.00"
36016,HBL,2018-08-28,540.0,540.0,533.0,533.0,"1,661.00"
36042,HBL,2018-08-29,538.0,538.0,530.0,530.0,"3,403.00"
36068,HBL,2018-08-30,535.0,535.0,530.0,533.0,771.00
36094,HBL,2018-09-02,525.0,536.0,525.0,536.0,"1,397.00"
36120,HBL,2018-09-03,531.0,550.0,531.0,544.0,"3,323.00"
36146,HBL,2018-09-04,545.0,550.0,544.0,544.0,"1,496.00"
36172,HBL,2018-09-05,540.0,566.0,540.0,565.0,"3,342.00"
36198,HBL,2018-09-06,565.0,577.0,559.0,565.0,"4,240.00"
36224,HBL,2018-09-09,565.0,565.0,550.0,552.0,872.00
36250,HBL,2018-09-10,548.0,549.0,543.0,543.0,"1,216.00"
36276,HBL,2018-09-11,536.0,546.0,536.0,545.0,358.00
36302,HBL,2018-09-12,545.0,551.0,545.0,550.0,"1,846.00"
36328,HBL,2018-09-13,550.0,563.0,550.0,563.0,"1,010.00"
36354,HBL,2018-09-16,563.0,574.0,563.0,567.0,"5,087.00"
36380,HBL,2018-09-17,564.0,567.0,564.0,566.0,"1,633.00"
36406,HBL,2018-09-18,566.0,570.0,560.0,564.0,"9,873.00"
36432,HBL,2018-09-20,561.0,565.0,554.0,560.0,"3,036.00"
36458,HBL,2018-09-23,560.0,567.0,560.0,560.0,130.00
36484,HBL,2018-09-25,562.0,571.0,562.0,565.0,"3,335.00"
36510,HBL,2018-09-26,565.0,570.0,558.0,565.0,"2,082.00"
36536,HBL,2018-09-27,569.0,569.0,550.0,558.0,"1,453.00"
36562,HBL,2018-09-30,560.0,560.0,550.0,559.0,801.00
36588,HBL,2018-10-01,560.0,560.0,545.0,545.0,"2,660.00"
